,video,Last modified,Created,mode,ino,dev,nlink,uid,gid,size,atime,mtime,ctime,metadata,index,codec_name,codec_long_name,profile,codec_type,codec_time_base,codec_tag_string,codec_tag,width,height,coded_width,coded_height,has_b_frames,pix_fmt,level,chroma_location,refs,is_avc,nal_length_size,r_frame_rate,avg_frame_rate,time_base,start_pts,start_time,duration_ts,duration,bit_rate,bits_per_raw_sample,nb_frames,disposition,tags,sample_aspect_ratio,display_aspect_ratio,sample_fmt,sample_rate,channels,channel_layout,bits_per_sample,max_bit_rate,color_range,color_space,color_transfer,color_primaries,quarter_sample,divx_packed,tag_codec_name,tag_profile,tag_codec_type,tag_codec_time_base,tag_codec_tag_string,tag_level,tag_nal_length_size,tag_r_frame_rate,tag_start_pts,tag_start_time,tag_frame_rate,tag_duration,tag_bit_rate,tag_display_aspect_ratio,tag_virus,tag_Offset,mal
184,9.mp4,Sat Nov  5 16:06:28 2022,Sat Feb 11 14:28:23 2023,33188,5506943,2053,1,1000,1000,2227087,1677237051,1667657188,1676118503,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/60', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1280, 'height': 720, 'coded_width': 1280, 'coded_height': 720, 'has_b_frames': 2, 'sample_aspect_ratio': '1:1', 'display_aspect_ratio': '16:9', 'pix_fmt': 'yuv420p', 'level': 31, 'color_range': 'tv', 'color_space': 'bt709', 'color_transfer': 'bt709', 'color_primaries': 'bt709', 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '30/1', 'avg_frame_rate': '30/1', 'time_base': '1/15360', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 23552, 'duration': '1.533333', 'bit_rate': '11397433', 'bits_per_raw_sample': '8', 'nb_frames': '46', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2022-08-31T17:37:54.000000Z', 'language': 'und', 'handler_name': 'VideoHandler', 'timecode': '01:00:00:00'}}, {'index': 1, 'codec_name': 'aac', 'codec_long_name': 'AAC (Advanced Audio Coding)', 'profile': 'LC', 'codec_type': 'audio', 'codec_time_base': '1/48000', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '48000', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/48000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 73728, 'duration': '1.536000', 'bit_rate': '197598', 'max_bit_rate': '197598', 'nb_frames': '72', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2022-08-31T17:37:54.000000Z', 'language': 'und', 'handler_name': 'SoundHandler'}}, {'index': 2, 'codec_type': 'data', 'codec_tag_string': 'tmcd', 'codec_tag': '0x64636d74', 'r_frame_rate': '0/0', 'avg_frame_rate': '30/1', 'time_base': '1/15360', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 23552, 'duration': '1.533333', 'bit_rate': '20', 'nb_frames': '1', 'disposition': {'default': 0, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2022-08-31T17:37:54.000000Z', 'language': 'eng', 'handler_name': 'TimeCodeHandler', 'timecode': '01:00:00:00'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/60,avc1,0x31637661,1280.0,720.0,1280.0,720.0,2.0,yuv420p,31.0,left,1.0,true,4,30/1,30/1,1/15360,0,0.000000,23552,1.533333,11397433,8,46,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'creation_time': '2022-08-31T17:37:54.000000Z', 'language': 'und', 'handler_name': 'VideoHandler', 'timecode': '01:00:00:00'}",1:1,16:9,0,0,0.0,0,0.0,0,tv,bt709,bt709,bt709,0,0,1,1,0,6,1,6,0,14,0,0,0,0,0,4,1,28015,malware
185,Too bad that didn`t kill me.mp4,Sat Feb 11 13:33:03 2023,Sat Feb 11 14:29:17 2023,33204,5507114,2053,1,1000,1000,3105909,1677237051,1676115183,1676118557,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'Main', 'codec_type': 'video', 'codec_time_base': '5539/332500', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 962, 'height': 720, 'coded_width': 976, 'coded_height': 720, 'has_b_frames': 1, 'sample_aspect_ratio': '1444:1443', 'display_aspect_ratio': '361:270', 'pix_fmt': 'yuv420p', 'level': 31, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '30000/1001', 'avg_frame_rate': '166250/5539', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 1994040, 'duration': '22.156000', 'bit_rate': '991598', 'bits_per_raw_sample': '8', 'nb_frames': '665', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2016-09-05T22:29:38.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc.'}}, {'index': 1, 'codec_name': 'aac', 'codec_long_name': 'AAC (Advanced Audio Coding)', 'profile': 'LC', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 977920, 'duration': '22.175057', 'bit_rate': '125686', 'nb_frames': '955', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2016-09-05T22:29:38.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc.'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,Main,video,5539/332500,avc1,0x31637661,962.0,720.0,976.0,720.0,1.0,yuv420p,31.0,left,1.0,true,4,30000/1001,166250/5539,1/90000,0,0.000000,1994040,22.156000,991598,8,665,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'creation_time': '2016-09-05T22:29:38.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc.'}",1444:1443,361:270,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,3,0,31,1,6,0,15,0,0,1,3,1,16,0,12852,benign
186,malware52.mp4,Sat Feb 11 14:11:49 2023,Sat Feb 11 14:28:13 2023,33204,5506913,2053,1,1000,1000,1196709,1677237051,1676117509,1676118493,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 720, 'height': 720, 'coded_width': 720, 'coded_height': 720, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 31, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 384000, 'duration': '30.000000', 'bit_rate': '183083', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}, {'index': 1, 'codec_name': 'mp3', 'codec_long_name': 'MP3 (MPEG audio layer 3)', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 1324808, 'duration': '30.040998', 'bit_rate': '127999', 'max_bit_rate': '128000', 'nb_frames': '1151', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'SoundHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,720.0,720.0,720.0,720.0,2.0,yuv420p,31.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,384000,30.000000,183083,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,6,0,9,0,0,0,3,1,22,0,28015,malware
187,The Most Epic High Speed Chase.mp4,Sat Feb 11 13:33:03 2023,Sat Feb 11 14:29:17 2023,33204,5507111,2053,1,1000,1000,886095,1677237051,1676115183,1676118557,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'Main', 'codec_type': 'video', 'codec_time_base': '1/60', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 480, 'height': 360, 'coded_width': 480, 'coded_height': 368, 'has_b_frames': 1, 'sample_aspect_ratio': '1:1', 'display_aspect_ratio': '4:3', 'pix_fmt': 'yuv420p', 'level': 30, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '30/1', 'avg_frame_rate': '30/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 1488000, 'duration': '16.533333', 'bit_rate': '298402', 'bits_per_raw_sample': '8', 'nb_frames': '496', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2016-09-04T02:50:57.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 09/03/2016.'}}, {'index': 1, 'codec_name': 'aac', 'codec_long_name': 'AAC (Advanced Audio Coding)', 'profile': 'LC', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 730112, 'duration': '16.555828', 'bit_rate': '125617', 'nb_frames': '713', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2016-09-04T02:50:57.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 09/03/2016.'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,Main,video,1/60,avc1,0x31637661,480.0,360.0,480.0,368.0,1.0,yuv420p,30.0,left,1.0,true,4,30/1,30/1,1/90000,0,0.000000,1488000,16.533333,298402,8,496,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'creation_time': '2016-09-04T02:50:57.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 09/03/2016.'}",1:1,4:3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,3,0,6,1,5,0,14,0,0,0,2,1,19,0,12852,benign
188,THE TRUTH WILL BE REVEALED.mp4,Sat Feb 11 13:33:03 2023,Sat Feb 11 14:29:17 2023,33204,5507112,2053,1,1000,1000,835774,1677237051,1676115183,1676118557,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'Main', 'codec_type': 'video', 'codec_time_base': '3081/185000', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 540, 'height': 360, 'coded_width': 544, 'coded_height': 368, 'has_b_frames': 1, 'sample_aspect_ratio': '1:1', 'display_aspect_ratio': '3:2', 'pix_fmt': 'yuv420p', 'level': 30, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '30000/1001', 'avg_frame_rate': '92500/3081', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 1663740, 'duration': '18.486000', 'bit_rate': '231616', 'bits_per_raw_sample': '8', 'nb_frames': '555', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2014-02-13T04:41:57.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 02/12/2014.'}}, {'index': 1, 'codec_name': 'aac', 'codec_long_name': 'AAC (Advanced Audio Coding)', 'profile': 'LC', 'codec_type': 'audio', 'codec_time_base': '1/44100', 'codec_tag_string': 'mp4a', 'codec_tag': '0x6134706d', 'sample_fmt': 'fltp', 'sample_rate': '44100', 'channels': 2, 'channel_layout': 'stereo', 'bits_per_sample': 0, 'r_frame_rate': '0/0', 'avg_frame_rate': '0/0', 'time_base': '1/44100', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 816128, 'duration': '18.506304', 'bit_rate': '125587', 'nb_frames': '797', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'creation_time': '2014-02-13T04:41:57.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 02/12/2014.'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,Main,video,3081/185000,avc1,0x31637661,540.0,360.0,544.0,368.0,1.0,yuv420p,30.0,left,1.0,true,4,30000/1001,92500/3081,1/90000,0,0.000000,1663740,18.486000,231616,8,555,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'creation_time': '2014-02-13T04:41:57.000000Z', 'language': 'und', 'handler_name': 'ISO Media file produced by Google Inc. Created on: 02/12/2014.'}",1:1,3:2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,3,0,27,1,5,0,15,0,0,1,2,1,17,0,12852,benign
189,A1606b0e6_0 (65).mp4,Thu Aug  4 19:46:04 2022,Sat Feb 11 14:28:31 2023,33204,5507000,2053,1,1000,1000,18016283,1677237051,1659631564,1676118511,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2696400, 'duration': '29.960000', 'bit_rate': '4807379', 'bits_per_raw_sample': '8', 'nb_frames': '749', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2696400,29.960000,4807379,8,749,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
190,A1606b0e6_0 (52).mp4,Thu Aug  4 19:45:36 2022,Sat Feb 11 14:28:26 2023,33204,5506987,2053,1,1000,1000,24469889,1677237051,1659631536,1676118506,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2696400, 'duration': '29.960000', 'bit_rate': '6530645', 'bits_per_raw_sample': '8', 'nb_frames': '749', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2696400,29.960000,6530645,8,749,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
191,test (12).mp4,Thu Aug  4 19:43:02 2022,Sat Feb 11 14:29:30 2023,33204,5507146,2053,1,1000,1000,20252997,1677237051,1659631382,1676118570,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 40, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 384000, 'duration': '30.000000', 'bit_rate': '5398161', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,40.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,384000,30.000000,5398161,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,8,0,9,0,0,0,3,0,22,0,28015,benign
192,test (18).mp4,Thu Aug  4 19:43:10 2022,Sat Feb 11 14:29:33 2023,33204,5507152,2053,1,1000,1000,21421131,1677237051,1659631390,1676118573,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 40, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/12800', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 384000, 'duration': '30.000000', 'bit_rate': '5709660', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'und', 'handler_name': 'VideoHandler'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,40.0,left,1.0,true,4,25/1,25/1,1/12800,0,0.000000,384000,30.000000,5709660,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}","{'language': 'und', 'handler_name': 'VideoHandler'}",0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,8,0,9,0,0,0,3,0,22,0,28015,benign
193,B1606b0e6_1 (50).mp4,Thu Aug  4 19:48:00 2022,Sat Feb 11 14:29:05 2023,33204,5507059,2053,1,1000,1000,23761232,1677237051,1659631680,1676118545,"[{'index': 0, 'codec_name': 'h264', 'codec_long_name': 'H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10', 'profile': 'High', 'codec_type': 'video', 'codec_time_base': '1/50', 'codec_tag_string': 'avc1', 'codec_tag': '0x31637661', 'width': 1920, 'height': 1080, 'coded_width': 1920, 'coded_height': 1088, 'has_b_frames': 2, 'pix_fmt': 'yuv420p', 'level': 50, 'chroma_location': 'left', 'refs': 1, 'is_avc': 'true', 'nal_length_size': '4', 'r_frame_rate': '25/1', 'avg_frame_rate': '25/1', 'time_base': '1/90000', 'start_pts': 0, 'start_time': '0.000000', 'duration_ts': 2700000, 'duration': '30.000000', 'bit_rate': '6332958', 'bits_per_raw_sample': '8', 'nb_frames': '750', 'disposition': {'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}, 'tags': {'language': 'eng'}}]",0,h264,H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10,High,video,1/50,avc1,0x31637661,1920.0,1080.0,1920.0,1088.0,2.0,yuv420p,50.0,left,1.0,true,4,25/1,25/1,1/90000,0,0.000000,2700000,30.000000,6332958,8,750,"{'default': 1, 'dub': 0, 'original': 0, 'comment': 0, 'lyrics': 0, 'karaoke': 0, 'forced': 0, 'hearing_impaired': 0, 'visual_impaired': 0, 'clean_effects': 0, 'attached_pic': 0, 'timed_thumbnails': 0}",{'language': 'eng'},0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,4,1,11,0,9,0,0,0,3,0,22,0,28015,benign
